city,season,wind_bin,n,wind_mean_bin,pm25_mean_bin,pm25_sd_bin,pm25_se_bin,pm25_ci_low,pm25_ci_high
London,Autumn,"(20.9,22.8]",36,21.93263888888889,7.5520872137122135,2.592525079940702,0.4320875133234503,6.705195687598251,8.398978739826177
London,Autumn,"(22.8,25.9]",38,24.112719298245615,8.199436843127632,5.44007252675638,0.8824962963448382,6.469744102291749,9.929129583963515
London,Autumn,"(25.9,45]",32,28.99401041666667,7.486710105866356,3.344915127051936,0.5913030422079715,6.327756143138732,8.64566406859398
Manchester,Winter,"[1.71,5.97]",86,4.517248062015504,16.294703488372093,10.99037884555804,1.1851230294729274,13.971862350605155,18.61754462613903
Manchester,Winter,"(5.97,7.09]",46,6.479257246376812,13.96801268115942,9.137799428543298,1.347295022695525,11.327314436676192,16.608710925642647
Manchester,Winter,"(7.09,8.06]",30,7.592638888888889,10.494944444444444,5.9476357948794485,1.0858847628935477,8.36661030917309,12.623278579715798
Manchester,Winter,"(8.06,8.83]",30,8.493472222222222,13.273102222222223,7.744233667485973,1.4138971567576764,10.501863794977178,16.04434064946727
Manchester,Winter,"(11.1,11.9]",36,11.52037037037037,11.943854153703702,8.755881306210338,1.4593135510350563,9.083599593674991,14.804108713732413
Manchester,Winter,"(11.9,12.7]",30,12.353194444444444,11.694112222222222,8.771648204952971,1.6014765294508135,8.555218224498628,14.833006219945815
Manchester,Winter,"(12.7,13.5]",40,13.10375,11.240695833333334,8.262366368047337,1.306394829290132,8.680161967924676,13.801229698741992
Manchester,Winter,"(16,17]",41,16.42489837398374,9.69118536585366,6.369921429451983,0.9948145925723632,7.7413487644118275,11.64102196729549
Manchester,Winter,"(18.1,19.4]",33,18.72840909090909,9.66689898989899,9.316033590497073,1.6217132902382738,6.488340941031973,12.845457038766005
Manchester,Winter,"(19.4,20.9]",35,20.154880952380953,8.141366666666666,6.621981525681764,1.1193191722327152,5.947501089090545,10.335232244242789
Manchester,Winter,"(20.9,22.8]",48,21.859201388888888,7.6876388888888885,3.7485602607885076,0.5410580689099447,6.627165073825397,8.74811270395238
Manchester,Winter,"(22.8,25.9]",46,24.31340579710145,8.283322463768116,6.113002426296256,0.9013130357127523,6.516748913771121,10.04989601376511
Manchester,Winter,"(25.9,45]",63,29.247486772486774,6.919206349206349,2.4459842804283114,0.3081650531803135,6.3152028449729345,7.523209853439764
Manchester,Spring,"[1.71,5.97]",76,4.936787280701754,12.371203947368421,6.848092492228045,0.7855300823589906,10.8315649859448,13.910842908792043
Manchester,Spring,"(5.97,7.09]",71,6.58462441314554,12.562723004694835,6.988892838319304,0.8294289831599729,10.937042197701288,14.188403811688381
Manchester,Spring,"(7.09,8.06]",58,7.633620689655173,12.459847701149425,8.980161227332909,1.1791529372662723,10.148707944107532,14.770987458191318
Manchester,Spring,"(8.06,8.83]",46,8.462590579710145,13.18447463768116,8.430594459655238,1.2430233386802063,10.748148893867954,15.620800381494364
Manchester,Spring,"(8.83,9.63]",42,9.26359126984127,10.494210317460318,6.452447455873807,0.9956342578957057,8.542767171984735,12.445653462935901
Manchester,Spring,"(9.63,10.4]",52,9.999679487179487,10.917679487179488,7.336603898126323,1.017403905479363,8.923567832439936,12.91179114191904
Manchester,Spring,"(10.4,11.1]",51,10.752532679738563,10.579019607843136,7.413069445441692,1.0380373505968563,8.544466400673297,12.613572815012976
Manchester,Spring,"(11.1,11.9]",33,11.468813131313132,10.553057575757576,8.743891906263578,1.522116206972362,7.569709810091746,13.536405341423405
Manchester,Spring,"(11.9,12.7]",36,12.252199074074074,9.903935185185185,6.401799875912598,1.066966645985433,7.812680559053737,11.995189811316633
Manchester,Spring,"(12.7,13.5]",34,13.117524509803921,9.49867156862745,5.051405954982149,0.8663089742598823,7.8007059790780815,11.19663715817682
Manchester,Spring,"(13.5,14.3]",34,13.865686274509804,10.02141911764706,8.653091330809403,1.4839929203427213,7.112792993775326,12.930045241518794
Manchester,Spring,"(14.3,15.1]",32,14.707942708333333,9.678432291666667,7.21700945755932,1.2757990818319105,7.1778660912761225,12.178998492057211
Manchester,Spring,"(15.1,16]",35,15.494047619047619,8.648063095238095,4.235929153170925,0.7160027093061939,7.244697784997955,10.051428405478235
Manchester,Spring,"(16,17]",43,16.494864341085272,13.13063953488372,10.0242264671374,1.52868020492871,10.134426333223448,16.12685273654399
Manchester,Spring,"(17,18.1]",32,17.520182291666668,9.847995208333334,6.036022643880424,1.0670281357208502,7.756620062320467,11.9393703543462
Manchester,Spring,"(18.1,19.4]",37,18.81599099099099,8.530923423423424,6.3352548857143045,1.0415094875327489,6.489564827859237,10.572282018987611
Manchester,Spring,"(19.4,20.9]",38,20.256469298245616,9.32184298245614,6.241528224995693,1.0125095786865672,7.337324208230468,11.306361756681811
Manchester,Spring,"(20.9,22.8]",49,21.85824829931973,9.711836734693877,6.984169643346902,0.9977385204781288,7.756269234556745,11.66740423483101
Manchester,Spring,"(22.8,25.9]",39,24.14412393162393,9.667521367521367,7.642105421521887,1.2237162323321469,7.269037552150359,12.066005182892376
Manchester,Summer,"[1.71,5.97]",75,4.879166666666666,9.38145873015873,4.707642980539523,0.5435917884126291,8.316018824869976,10.446898635447484
Manchester,Summer,"(5.97,7.09]",73,6.519805936073059,9.174843444227006,4.540358911952879,0.5314088157371402,8.133282165382212,10.2164047230718
Manchester,Summer,"(7.09,8.06]",62,7.59502688172043,8.091158448540707,5.4989716643772315,0.6983700997463573,6.722353053037846,9.459963844043568
Manchester,Summer,"(8.06,8.83]",62,8.448319892473119,8.369799462365592,5.2832624895560985,0.6709750071489672,7.054688448353616,9.684910476377567
Manchester,Summer,"(8.83,9.63]",53,9.253930817610064,8.414344115004493,5.117794208911591,0.702983098709431,7.036497241534008,9.792190988474978
Manchester,Summer,"(9.63,10.4]",57,10.024488304093568,7.250200877192983,3.3795007211348542,0.4476258055867764,6.372854298242901,8.127547456143065
Manchester,Summer,"(10.4,11.1]",44,10.724810606060606,6.214946969696969,2.2034778581916794,0.332186785885352,5.56386086936168,6.866033070032259
Manchester,Summer,"(11.1,11.9]",48,11.541059027777777,6.198616140873016,3.2130675759115093,0.46376635746924205,5.289634080233301,7.10759820151273
Manchester,Summer,"(11.9,12.7]",57,12.282236842105263,6.461376775271512,3.3041856734622783,0.4376500838251541,5.60358261097421,7.3191709395688145
Manchester,Summer,"(12.7,13.5]",48,13.062760416666666,6.969111111111111,4.213601024652982,0.6081809214602705,5.777076505048981,8.161145717173241
Manchester,Summer,"(13.5,14.3]",40,13.8415625,7.07041011904762,3.762684147260914,0.5949326010576448,5.904342220974636,8.236478017120604
Manchester,Summer,"(14.3,15.1]",54,14.703163580246914,6.086290317460318,3.583649266184854,0.4876728955140146,5.130451442252849,7.042129192667786
Manchester,Summer,"(15.1,16]",30,15.487083333333333,5.755366111111111,2.8037512090058194,0.5118925942682896,4.752056626345263,6.758675595876959
Manchester,Summer,"(16,17]",33,16.41691919191919,5.470646464646465,2.8288608510948188,0.4924414659834264,4.505461191318949,6.435831737973981
Manchester,Summer,"(18.1,19.4]",35,18.7825,6.3577619047619045,3.686824873011695,0.6231871455729514,5.13631509943892,7.579208710084889
Manchester,Autumn,"[1.71,5.97]",73,4.778881278538813,12.561340639269407,9.201474018800319,1.0769510750557794,10.45051653216008,14.672164746378733
Manchester,Autumn,"(5.97,7.09]",47,6.58395390070922,10.796631442080379,8.230306667095098,1.2005136120208915,8.443624762519432,13.149638121641326
Manchester,Autumn,"(7.09,8.06]",44,7.505208333333333,9.362649576118326,7.418241329721057,1.1183419588632666,7.170699336746323,11.554599815490327
Manchester,Autumn,"(8.06,8.83]",43,8.461434108527131,9.528611007751937,8.88894289970915,1.3555510839738028,6.871730883163284,12.18549113234059
Manchester,Autumn,"(8.83,9.63]",55,9.214621212121212,10.198680577200577,8.109686569107293,1.0935099139024276,8.05540114595182,12.341960008449334
Manchester,Autumn,"(9.63,10.4]",44,10.010037878787879,9.2017146825396825,5.61197274602323,0.8460367241936142,7.5434827031201985,10.859946661959166
Manchester,Autumn,"(10.4,11.1]",41,10.735060975609755,7.2714027100271,4.1337612346077215,0.6455850427579766,6.006056026221467,8.536749393832734
Manchester,Autumn,"(11.1,11.9]",42,11.518253968253969,8.56145680272109,5.549630649006572,0.8563266001940123,6.883056666340825,10.239856939101353
Manchester,Autumn,"(11.9,12.7]",40,12.329895833333333,7.938573853174603,5.189488659875736,0.820530202841109,6.330334655606029,9.546813050743177
Manchester,Autumn,"(12.7,13.5]",40,13.033020833333333,6.660640468253968,3.938597267757192,0.6227469076114392,5.440056529335547,7.881224407172389
Manchester,Autumn,"(13.5,14.3]",43,13.904069767441861,8.379348822443706,4.396470304803524,0.6704554359922881,7.065256167898822,9.69344147698859
Manchester,Autumn,"(14.3,15.1]",38,14.715131578947368,7.9927054511278195,5.002872294937294,0.8115730534204473,6.402022266423743,9.583388635831897
Manchester,Autumn,"(15.1,16]",51,15.469771241830065,9.537224591503268,14.780584660924562,2.0696958330982556,5.480620758630687,13.593828424375848
Manchester,Autumn,"(16,17]",50,16.4945,6.466160111111111,3.4050153471486846,0.4815418884026202,5.522338009841976,7.409982212380246
Manchester,Autumn,"(17,18.1]",50,17.622333333333334,6.854122133333333,3.9421108209485114,0.557498658736312,5.7614247622101615,7.946819504456505
Manchester,Autumn,"(18.1,19.4]",31,18.77258064516129,9.179311827956989,8.286662758417547,1.4883285675196112,6.262187835618551,12.096435820295426
Manchester,Autumn,"(19.4,20.9]",34,20.129411764705882,7.267224529411765,5.253443297147154,0.9009580925871334,5.501346667940983,9.033102390882547
Manchester,Autumn,"(20.9,22.8]",39,21.842200854700856,7.773479202279202,6.53238407516473,1.0460186019018798,5.723282742551518,9.823675662006886
Manchester,Autumn,"(22.8,25.9]",32,24.511458333333334,7.563117708333333,6.459505715995687,1.1418900737234536,5.325013163835364,9.801222252831302
Sheffield,Winter,"(8.06,8.83]",31,8.525672043010752,11.526532258064515,8.377770266252824,1.504691958981273,8.57733601846122,14.47572849766781
Sheffield,Winter,"(9.63,10.4]",31,10.00994623655914,12.709193548387097,10.296642089022928,1.8493315122605656,9.084503784356388,16.333883312417804
Sheffield,Winter,"(10.4,11.1]",36,10.815972222222221,12.999560185185185,8.612928040106455,1.4354880066844091,10.186003692083744,15.813116678286626
Sheffield,Winter,"(11.9,12.7]",30,12.365833333333333,11.236944444444445,6.798016305251283,1.2411422922246844,8.804305551684063,13.669583337204827
Sheffield,Winter,"(12.7,13.5]",33,13.08219696969697,10.790212121212122,7.19701321335329,1.2528391900627254,8.33464730868918,13.245776933735064
Sheffield,Winter,"(15.1,16]",31,15.542876344086022,10.212521505376344,7.364822215392367,1.3227611183690478,7.61990971337301,12.805133297379678
Sheffield,Winter,"(16,17]",39,16.54241452991453,9.676541965811966,7.531166524921568,1.2059517916343645,7.312876454208611,12.04020747741532
Sheffield,Winter,"(17,18.1]",47,17.614982269503546,10.323759312056739,8.648366654569605,1.2614939285394702,7.851231212119377,12.7962874119941
Sheffield,Winter,"(18.1,19.4]",48,18.673350694444444,9.515520138888888,5.845392612532104,0.843709749591115,7.861849029690303,11.169191248087474
Sheffield,Winter,"(19.4,20.9]",41,20.059552845528454,9.413150406504066,7.921494138909941,1.2371295394521098,6.988376509177931,11.837924303830201
Sheffield,Winter,"(20.9,22.8]",49,21.7390306122449,8.1904231292517,6.594386667381936,0.9420552381974193,6.343994862384758,10.036851396118642
Sheffield,Winter,"(22.8,25.9]",60,24.013680555555556,8.31935201111111,6.893550464451968,0.8899535381687624,6.575043076300336,10.063660945921885
Sheffield,Winter,"(25.9,45]",111,30.081869369369368,6.502273273273273,3.6259566574510416,0.34416057536716615,5.827718545553627,7.176828000992919
Sheffield,Spring,"[1.71,5.97]",33,5.184722222222223,13.235921717171717,8.035553358095946,1.3988102928842785,10.494253543118532,15.977589891224902
Sheffield,Spring,"(5.97,7.09]",44,6.5800189393939394,11.289630681818181,7.295740965937149,1.099874334165391,9.133876986854016,13.445384376782346
Sheffield,Spring,"(7.09,8.06]",49,7.586054421768708,12.921800048590864,8.188585536942782,1.1697979338489688,10.628996098246885,15.214603998934843
Sheffield,Spring,"(8.06,8.83]",46,8.492119565217392,12.40922748447205,6.8863065129754215,1.0153305029553046,10.419179698679653,14.399275270264447
Sheffield,Spring,"(8.83,9.63]",53,9.20440251572327,11.711850628930817,8.135766541860296,1.1175334803448058,9.521485007454999,13.902216250406635
Sheffield,Spring,"(9.63,10.4]",47,10.03014184397163,12.23472695035461,7.111048193072348,1.0372529842236164,10.20171110127632,14.267742799432899
Sheffield,Spring,"(10.4,11.1]",42,10.71031746031746,12.275687358276643,10.757045467820012,1.6598481513791659,9.022384981573477,15.52898973497981
Sheffield,Spring,"(11.1,11.9]",41,11.507520325203252,10.362926829268293,7.2071113929902975,1.1255616985935266,8.15682590002498,12.569027758511606
Sheffield,Spring,"(11.9,12.7]",44,12.346875,12.94920643939394,9.534829414095839,1.4374296184818232,10.131844387169567,15.766568491618314
Sheffield,Spring,"(12.7,13.5]",49,13.095238095238095,11.160551020408164,7.813654213938874,1.116236316276982,8.972727840505279,13.34837420031105
Sheffield,Spring,"(13.5,14.3]",48,13.885329861111112,11.773210069444444,8.321921433594746,1.2011658949652106,9.418924915312632,14.127495223576256
Sheffield,Spring,"(14.3,15.1]",38,14.717763157894737,9.37593201754386,5.373651003489436,0.8717213024468046,7.667358264748123,11.084505770339597
Sheffield,Spring,"(15.1,16]",35,15.531309523809524,9.058035714285714,6.917568149062966,1.169282430711007,6.76624215009214,11.349829278479287
Sheffield,Spring,"(16,17]",38,16.513048245614034,8.73827850877193,4.625744950729862,0.7503949196958474,7.26750446616807,10.209052551375791
Sheffield,Spring,"(17,18.1]",41,17.63628048780488,10.646979674796748,7.4989610953780295,1.171140964521489,8.35154338433463,12.942415965258867
Sheffield,Spring,"(18.1,19.4]",43,18.802131782945736,10.519089147286822,6.825116335263408,1.040820483481376,8.479080999663324,12.55909729491032
Sheffield,Spring,"(19.4,20.9]",48,20.07560763888889,9.156284722222223,5.326243675337812,0.768777054931457,7.649481694556567,10.663087749887879
Sheffield,Spring,"(20.9,22.8]",44,21.72253787878788,8.130113636363637,5.555958274346793,0.8375922248581265,6.488432875641709,9.771794397085564
Sheffield,Spring,"(22.8,25.9]",43,24.443217054263567,9.096356589147288,7.720389630007596,1.1773483809868253,6.78875376241311,11.403959415881465
Sheffield,Spring,"(25.9,45]",43,29.183042635658914,6.866666666666666,4.879589452085028,0.7441304152530246,5.408171052770738,8.325162280562594
Sheffield,Summer,"[1.71,5.97]",40,5.095104166666666,8.626600694444445,4.702021964133148,0.7434549507399648,7.169428990994113,10.083772397894776
Sheffield,Summer,"(5.97,7.09]",41,6.530691056910569,9.80204268292683,5.772822345107056,0.9015633823499739,8.034978453520882,11.569106912332778
Sheffield,Summer,"(7.09,8.06]",51,7.553267973856209,9.273682306255836,4.851553611387158,0.6793533898619604,7.942149662126393,10.605214950385278
Sheffield,Summer,"(8.06,8.83]",53,8.443396226415095,7.629036388140162,3.9089406438757206,0.5369342912847206,6.57664517722211,8.681427599058214
Sheffield,Summer,"(8.83,9.63]",42,9.230654761904763,7.30726029856387,3.795871112044732,0.5857156286128333,6.159257666482716,8.455262930645024
Sheffield,Summer,"(9.63,10.4]",48,10.008420138888889,8.430973958333333,4.20190433230996,0.6064926493420525,7.24224836562291,9.619699551043755
Sheffield,Summer,"(10.4,11.1]",44,10.770170454545454,7.316468073593073,4.033459261083415,0.6080668625544468,6.124657022986358,8.508279124199788
Sheffield,Summer,"(11.1,11.9]",52,11.485336538461539,6.397686584249085,3.105031750569557,0.43059043033162503,5.5537293407991,7.24164382769907
Sheffield,Summer,"(11.9,12.7]",51,12.316421568627451,6.232082166199813,2.726267674683905,0.38175383285892256,5.483844653796325,6.980319678603301
Sheffield,Summer,"(12.7,13.5]",51,13.062908496732026,8.009951602863367,3.815035468844205,0.5342118186883001,6.962896438234299,9.057006767492435
Sheffield,Summer,"(13.5,14.3]",57,13.8843567251462,6.668675563909774,3.3993806826366777,0.45025897081341365,5.786167981115484,7.551183146704065
Sheffield,Summer,"(14.3,15.1]",53,14.721383647798742,6.456287436358191,4.174568719803681,0.5734211135947904,5.332382053712402,7.5801928190039805
Sheffield,Summer,"(15.1,16]",45,15.561203703703704,6.335713227513228,3.817171003910774,0.5690302564323737,5.220413924905776,7.45101253012068
Sheffield,Summer,"(16,17]",46,16.557789855072464,5.6225250172532775,3.061586796121432,0.4514063461581482,4.737768578783307,6.507281455723248
Sheffield,Summer,"(17,18.1]",46,17.596286231884058,5.509422877846791,2.292894491936129,0.3380688491478519,4.846807933517001,6.172037822176581
Sheffield,Summer,"(19.4,20.9]",41,20.10619918699187,5.7612412891986065,2.372696710679121,0.37055297112747987,5.034957465788746,6.487525112608467
Sheffield,Summer,"(20.9,22.8]",38,21.85252192982456,5.462293233082707,2.444899740037185,0.39661511035106406,4.684927616794621,6.239658849370793
Sheffield,Autumn,"(5.97,7.09]",39,6.5867521367521364,10.250421652421652,4.883086093121764,0.7819195609628838,8.717859312934399,11.782983991908905
Sheffield,Autumn,"(7.09,8.06]",36,7.490856481481481,10.325412698412698,6.5838100173080125,1.0973016695513353,8.174701426092081,12.476123970733315
Sheffield,Autumn,"(8.06,8.83]",34,8.449754901960784,8.348210644257703,4.890831742841989,0.8387707240674718,6.7042200250854584,9.992201263429948
Sheffield,Autumn,"(8.83,9.63]",36,9.213310185185184,10.378868827160494,10.345622329680644,1.7242703882801074,6.9992988661314834,13.758438788189505
Sheffield,Autumn,"(9.63,10.4]",34,10.031372549019608,8.606459000933707,7.762910690806928,1.331328200061044,5.997055728814061,11.215862273053354
Sheffield,Autumn,"(10.4,11.1]",37,10.817792792792792,8.82326763191763,5.988806704513041,0.9845537573894781,6.8935422674342535,10.752992996401009
Sheffield,Autumn,"(11.1,11.9]",51,11.48186274509804,8.032023299097416,6.145809298748753,0.8605854361272027,6.345275844288098,9.718770753906734
Sheffield,Autumn,"(11.9,12.7]",34,12.299142156862745,7.726470882352941,3.6553256851084654,0.6268831832311735,6.497779843219841,8.955161921486042
Sheffield,Autumn,"(12.7,13.5]",35,13.050476190476191,7.595706802721089,4.94587632697232,0.8360056842203407,5.957135661649221,9.234277943792957
Sheffield,Autumn,"(13.5,14.3]",44,13.835606060606061,8.555773192640693,5.090456559975091,0.7674152009563935,7.051639398766162,10.059906986515225
Sheffield,Autumn,"(14.3,15.1]",58,14.663362068965517,7.198274609469075,4.52380663767101,0.5940049125397157,6.034024980891232,8.362524238046918
Sheffield,Autumn,"(15.1,16]",59,15.631497175141243,7.520956066720474,3.90715751703577,0.5086685821734267,6.5239656456605575,8.51794648778039
Sheffield,Autumn,"(16,17]",56,16.525446428571428,7.737367952806123,6.345046635123054,0.8478925218476184,6.075498609984791,9.399237295627454
Sheffield,Autumn,"(17,18.1]",46,17.638496376811595,6.407604244306419,4.048478866369607,0.5969156435092953,5.2376495830282,7.577558905584637
Sheffield,Autumn,"(18.1,19.4]",50,18.8585,9.105584447619048,6.700676842987982,0.9476188068432938,7.248251586206192,10.962917309031903
Sheffield,Autumn,"(19.4,20.9]",50,20.05175,6.766446190476191,3.1842293344673145,0.450318031050993,5.883822849616244,7.649069531336137
Sheffield,Autumn,"(20.9,22.8]",43,21.900193798449614,6.7328237517165,4.875067843789404,0.7434408764523379,5.275679633869919,8.189967869563082
Sheffield,Autumn,"(22.8,25.9]",51,24.155964052287583,7.43360410830999,9.75930411971313,1.3665759192806803,4.755115306519857,10.112092910100124
Sheffield,Autumn,"(25.9,45]",44,28.96098484848485,5.737394393939394,3.4226371148828396,0.5159819592550413,4.726069753799513,6.748719034079275
